,open,close,high,low,date
0,1032.1442,1032.246108267532,1038.5208189586217,1025.8694893089103,2020-01-02 09:00:00
1,1032.246108267532,1032.417498824829,1040.101487381555,1024.562119710806,2020-01-02 09:05:00
2,1032.417498824829,1032.3754973739262,1040.0236159998879,1024.7693801988673,2020-01-02 09:10:00
3,1032.3754973739262,1032.3986045913712,1033.5325700515114,1031.241531913786,2020-01-02 09:15:00
4,1032.3986045913712,1032.4827890145523,1037.5066278406355,1027.374765765288,2020-01-02 09:20:00
5,1032.4827890145523,1032.5966896386878,1034.3903188602185,1030.6891597930216,2020-01-02 09:25:00
6,1032.5966896386878,1032.6942,1040.7065532056313,1024.5843364330565,2020-01-02 09:30:00
7,1032.6942,1023.1218654552099,1039.7800818623066,1016.0359835929032,2020-01-02 09:35:00
8,1023.1218654552099,1015.6947651935352,1024.1322037031991,1014.684426945546,2020-01-02 09:40:00
9,1015.6947651935352,1009.7412021953032,1018.4312096478704,1007.004757740968,2020-01-02 09:45:00
10,1009.7412021953032,992.0115376448769,1010.7927811963748,990.9599586438053,2020-01-02 09:50:00
11,992.0115376448769,999.3435112476327,1000.8895873164734,990.4654615760362,2020-01-02 09:55:00
12,999.3435112476327,983.9841999999999,1007.3352094029658,975.9925018446668,2020-01-02 10:00:00
13,983.9841999999999,986.3878411198334,994.6170641138244,975.7549770060089,2020-01-02 10:05:00
14,986.3878411198334,989.4994219977834,997.0635009965665,978.8237621210503,2020-01-02 10:10:00
15,989.4994219977834,999.8686232492939,1002.8201105660044,986.547934681073,2020-01-02 10:15:00
16,999.8686232492939,1008.9262843380475,1013.1481606660639,995.6467469212776,2020-01-02 10:20:00
17,1008.9262843380475,1003.1131424422952,1010.786622040547,1001.2528047397957,2020-01-02 10:25:00
18,1003.1131424422952,1013.9988142758575,1022.3202796058968,994.7916771122559,2020-01-02 10:30:00
19,1013.9988142758575,1019.8754838894965,1025.2448211816604,1008.6294769836936,2020-01-02 10:35:00
20,1019.8754838894965,1026.6741219414473,1032.4656893162944,1014.0839165146494,2020-01-02 10:40:00
21,1026.6741219414473,1024.7441999999999,1032.4736658555626,1018.9446560858846,2020-01-02 10:45:00
22,1024.7441999999999,1024.6128181217152,1025.4963029817814,1023.8607151399337,2020-01-02 10:50:00
23,1024.6128181217152,1024.6362569817265,1026.8140759948365,1022.4349991086053,2020-01-02 10:55:00
24,1024.6362569817265,1024.169951090989,1029.9159362680045,1018.8902718047109,2020-01-02 11:00:00
25,1024.169951090989,1024.3037204899845,1032.1871072568981,1016.2865643240752,2020-01-02 11:05:00
26,1024.3037204899845,1023.6678405022694,1032.5423896474429,1015.429171344811,2020-01-02 11:10:00
27,1023.6678405022694,1023.4477791156103,1026.408254002394,1020.7073656154857,2020-01-02 11:15:00
28,1023.4477791156103,1023.5196873371549,1024.8117222054943,1022.1557442472708,2020-01-02 11:20:00
29,1023.5196873371549,1023.4325043190579,1026.3170677985252,1020.6351238576876,2020-01-02 11:25:00
30,1023.4325043190579,1023.0341999999998,1028.6781865502833,1017.7885177687745,2020-01-02 11:30:00
31,1023.0341999999998,1022.4060041288833,1029.691804796618,1015.7483993322651,2020-01-02 11:35:00
32,1022.4060041288833,1017.0358406377377,1028.9901326838294,1010.4517120827916,2020-01-02 11:40:00
33,1017.0358406377377,1015.852537131052,1021.9318167043634,1010.9565610644263,2020-01-02 11:45:00
34,1015.852537131052,1012.6744371936375,1017.2893166272991,1011.2376576973904,2020-01-02 11:50:00
35,1012.6744371936375,1008.6273533673923,1016.7157355625352,1004.5860549984945,2020-01-02 11:55:00
36,1008.6273533673923,999.6447519537946,1015.7517884319177,992.5203168892692,2020-01-02 12:00:00
37,999.6447519537946,990.4669776456824,1003.8907559224833,986.2209736769937,2020-01-02 12:05:00
38,990.4669776456824,991.8441999999998,998.1484139776314,984.1627636680507,2020-01-02 12:10:00
39,991.8441999999998,1001.8346766297855,1002.9205975570619,990.7582790727233,2020-01-02 12:15:00
40,1001.8346766297855,1002.6192896349064,1004.5429854371623,999.9109808275296,2020-01-02 12:20:00
41,1002.6192896349064,1013.8703091564471,1021.4945504177015,994.995048373652,2020-01-02 12:25:00
42,1013.8703091564471,1014.6341999999997,1023.0226255418731,1005.4818836145737,2020-01-02 12:30:00
43,1014.6341999999997,1014.9545077668836,1015.3470528256064,1014.2416549412769,2020-01-02 12:35:00
44,1014.9545077668836,1018.4448538470858,1020.4563952373917,1012.9429663765777,2020-01-02 12:40:00
45,1018.4448538470858,1029.77942569997,1034.3155472164517,1013.9087323306042,2020-01-02 12:45:00
46,1029.77942569997,1039.6877675594264,1041.3888911918953,1028.0783020675012,2020-01-02 12:50:00
47,1039.6877675594264,1044.9124418104213,1048.0988936137846,1036.501315756063,2020-01-02 12:55:00
48,1044.9124418104213,1040.1579585968204,1046.8612188608804,1038.2091815463614,2020-01-02 13:00:00
49,1040.1579585968204,1047.1741999999997,1053.9764182036015,1033.3557403932186,2020-01-02 13:05:00
50,1047.1741999999997,1042.2589453350934,1048.6320483029992,1040.8010970320938,2020-01-02 13:10:00
51,1042.2589453350934,1037.020757584103,1046.7209041623805,1032.5587987568158,2020-01-02 13:15:00
52,1037.020757584103,1018.3262216826786,1039.4775111456124,1015.8694681211691,2020-01-02 13:20:00
53,1018.3262216826786,1021.583013976091,1021.9980293129345,1017.9112063458351,2020-01-02 13:25:00
54,1021.583013976091,1008.9841999999996,1029.109925443091,1001.4572885329997,2020-01-02 13:30:00
55,1008.9841999999996,1013.0963997452532,1017.5280344727166,1004.5525652725362,2020-01-02 13:35:00
56,1013.0963997452532,1010.6257908080402,1014.4139306630657,1009.3082598902276,2020-01-02 13:40:00
57,1010.6257908080402,1013.4346385621927,1013.7942242590459,1010.266205111187,2020-01-02 13:45:00
58,1013.4346385621927,1016.1778541385218,1018.7728699533759,1010.8396227473386,2020-01-02 13:50:00
59,1016.1778541385218,1019.516724253551,1024.5293426280634,1011.1652357640094,2020-01-02 13:55:00
60,1019.516724253551,1025.822316677971,1032.128468641225,1013.210572290297,2020-01-02 14:00:00
61,1025.822316677971,1029.7013259057355,1029.8109912877344,1025.7126512959721,2020-01-02 14:05:00
62,1029.7013259057355,1032.376817237332,1036.5675830976054,1025.5105600454622,2020-01-02 14:10:00
63,1032.376817237332,1031.1041999999995,1036.2227541104394,1027.2582631268922,2020-01-02 14:15:00
64,1031.1041999999995,1027.407806109657,1039.0976039448162,1019.4144021648403,2020-01-02 14:20:00
65,1027.407806109657,1027.2382656623072,1028.4445489360442,1026.20152283592,2020-01-02 14:25:00
66,1027.2382656623072,1025.4207728016984,1033.128951109928,1019.5300873540775,2020-01-02 14:30:00
67,1025.4207728016984,1012.0804087337835,1025.9440321932163,1011.5571493422656,2020-01-02 14:35:00
68,1012.0804087337835,1019.9739390132504,1026.9123974464494,1005.1419503005845,2020-01-02 14:40:00
69,1019.9739390132504,1013.2999459202622,1021.0633693851103,1012.2105155484023,2020-01-02 14:45:00
70,1013.2999459202622,1003.7836053266424,1021.5717463721758,995.5118048747288,2020-01-02 14:50:00
71,1003.7836053266424,1008.5408850888514,1014.9741206518281,997.3503697636656,2020-01-02 14:55:00
0,1008.5408850888514,1017.6123386554336,1022.3474072700216,1003.8058164742635,2020-01-03 09:00:00
1,1017.6123386554336,1019.672665756387,1024.90558279635,1012.3794216154706,2020-01-03 09:05:00
2,1019.672665756387,1018.4544793218251,1020.9785824863967,1017.1485625918154,2020-01-03 09:10:00
3,1018.4544793218251,1037.547351157142,1041.8037844889284,1014.1980459900387,2020-01-03 09:15:00
4,1037.547351157142,1044.3137701752655,1048.5666921101479,1033.2944292222596,2020-01-03 09:20:00
5,1044.3137701752655,1038.7725647523605,1048.5748479163487,1034.5114870112773,2020-01-03 09:25:00
6,1038.7725647523605,1049.4508850888515,1054.7182841693805,1033.5051656718315,2020-01-03 09:30:00
7,1049.4508850888515,1051.228542531311,1053.0865924525224,1047.59283516764,2020-01-03 09:35:00
8,1051.228542531311,1057.2775699786093,1063.4487826581667,1045.0573298517536,2020-01-03 09:40:00
9,1057.2775699786093,1055.8540939362206,1064.281461088028,1048.850202826802,2020-01-03 09:45:00
10,1055.8540939362206,1067.5776306872012,1075.53377431865,1047.8979503047717,2020-01-03 09:50:00
11,1067.5776306872012,1065.3561574513665,1071.9678356904913,1060.9659524480765,2020-01-03 09:55:00
12,1065.3561574513665,1064.5032704579235,1072.0954233854316,1057.7640045238584,2020-01-03 10:00:00
13,1064.5032704579235,1069.3008162475974,1070.8098848342495,1062.9942018712713,2020-01-03 10:05:00
14,1069.3008162475974,1077.3508850888516,1080.6413627109764,1066.0103386254725,2020-01-03 10:10:00
15,1077.3508850888516,1077.9796242962896,1084.4077711530656,1070.9227382320755,2020-01-03 10:15:00
16,1077.9796242962896,1082.4794154177835,1088.4623834922756,1071.9966562217974,2020-01-03 10:20:00
17,1082.4794154177835,1082.683243927985,1083.1872712993543,1081.975388046414,2020-01-03 10:25:00
18,1082.683243927985,1084.8680876355993,1087.472689628225,1080.0786419353592,2020-01-03 10:30:00
19,1084.8680876355993,1082.9242499695215,1090.9538800403602,1076.8384575647606,2020-01-03 10:35:00
20,1082.9242499695215,1084.9368055064172,1086.88400807733,1080.9770473986086,2020-01-03 10:40:00
21,1084.9368055064172,1090.9250714471868,1091.9143491395719,1083.9475278140321,2020-01-03 10:45:00
22,1090.9250714471868,1090.1108850888515,1090.9886967262316,1090.0472598098067,2020-01-03 10:50:00
23,1090.1108850888515,1093.2558802589456,1101.327777696916,1082.0389876508812,2020-01-03 10:55:00
24,1093.2558802589456,1093.9591727183301,1094.5693702226265,1092.6456827546492,2020-01-03 11:00:00
25,1093.9591727183301,1100.0139070162309,1103.0368655040077,1090.9362142305533,2020-01-03 11:05:00
26,1100.0139070162309,1111.6410180084745,1119.2022022111328,1092.4527228135726,2020-01-03 11:10:00
27,1111.6410180084745,1115.1651301441143,1118.008002339195,1108.7981458133938,2020-01-03 11:15:00
28,1115.1651301441143,1114.8608850888515,1117.7063767970442,1112.3196384359217,2020-01-03 11:20:00
29,1114.8608850888515,1110.4528310371065,1122.7514592741636,1102.5622568517945,2020-01-03 11:25:00
30,1110.4528310371065,1110.400843626177,1118.1885793098866,1102.665095353397,2020-01-03 11:30:00
31,1110.400843626177,1105.926536509264,1113.8870565357397,1102.4403235997013,2020-01-03 11:35:00
32,1105.926536509264,1107.803774046494,1113.0915547088869,1100.6387558468712,2020-01-03 11:40:00
33,1107.803774046494,1107.6187844947292,1109.535101139383,1105.8874574018403,2020-01-03 11:45:00
34,1107.6187844947292,1100.2645646429964,1116.042343072737,1091.8410060649887,2020-01-03 11:50:00
35,1100.2645646429964,1099.6572494115737,1103.411918920903,1096.5098951336672,2020-01-03 11:55:00
36,1099.6572494115737,1099.8897470166492,1102.0227538976994,1097.5242425305235,2020-01-03 12:00:00
37,1099.8897470166492,1097.2108850888515,1104.7551386644943,1092.3454934410063,2020-01-03 12:05:00
38,1097.2108850888515,1093.3101203393967,1097.2484451837106,1093.2725602445375,2020-01-03 12:10:00
39,1093.3101203393967,1116.6685061764654,1122.9062191776604,1087.0724073382016,2020-01-03 12:15:00
40,1116.6685061764654,1123.4183666353697,1130.959247427254,1109.127625384581,2020-01-03 12:20:00
41,1123.4183666353697,1111.08318179382,1131.8444448074245,1102.6571036217651,2020-01-03 12:25:00
42,1111.08318179382,1116.4515480312357,1123.4303966036007,1104.104333221455,2020-01-03 12:30:00
43,1116.4515480312357,1129.0816341936447,1134.0898928362676,1111.4432893886128,2020-01-03 12:35:00
44,1129.0816341936447,1132.4643542336937,1139.4446413902724,1122.101347037066,2020-01-03 12:40:00
45,1132.4643542336937,1144.5208850888514,1150.2962082051204,1126.6890311174247,2020-01-03 12:45:00
46,1144.5208850888514,1146.4566745800278,1152.741265391491,1138.2362942773882,2020-01-03 12:50:00
47,1146.4566745800278,1146.823304937243,1147.621211488643,1145.6587680286277,2020-01-03 12:55:00
48,1146.823304937243,1149.5631566951304,1153.2467700563684,1143.139691576005,2020-01-03 13:00:00
49,1149.5631566951304,1152.4116674923364,1157.0579741412844,1144.9168500461824,2020-01-03 13:05:00
50,1152.4116674923364,1157.4831197548722,1160.9351052913034,1148.9596819559051,2020-01-03 13:10:00
51,1157.4831197548722,1155.71142624198,1160.4135796746793,1152.7809663221728,2020-01-03 13:15:00
52,1155.71142624198,1161.507261715528,1169.235951900662,1147.982736056846,2020-01-03 13:20:00
53,1161.507261715528,1160.6808850888515,1170.611803598078,1151.5763432063015,2020-01-03 13:25:00
54,1160.6808850888515,1160.205327102336,1168.2319647087438,1152.6542474824437,2020-01-03 13:30:00
55,1160.205327102336,1141.3203007761197,1161.0520581130081,1140.4735697654476,2020-01-03 13:35:00
56,1141.3203007761197,1144.6363029186816,1146.4359835308942,1139.520620163907,2020-01-03 13:40:00
57,1144.6363029186816,1122.945418639447,1149.1649567463562,1118.4167648117725,2020-01-03 13:45:00
58,1122.945418639447,1122.2008850888515,1126.0871625041616,1119.059141224137,2020-01-03 13:50:00
59,1122.2008850888515,1116.2792692829719,1124.1603881210378,1114.3197662507855,2020-01-03 13:55:00
60,1116.2792692829719,1111.6824299434472,1121.234539402227,1106.727159824192,2020-01-03 14:00:00
61,1111.6824299434472,1109.5096045629962,1115.051173598169,1106.1408609082744,2020-01-03 14:05:00
62,1109.5096045629962,1096.7069981779107,1109.8309386592075,1096.3856640816994,2020-01-03 14:10:00
63,1096.7069981779107,1096.1008850888516,1099.3820370670826,1093.4258461996797,2020-01-03 14:15:00
64,1096.1008850888516,1091.5645142277247,1102.6658441334996,1084.9995551830766,2020-01-03 14:20:00
65,1091.5645142277247,1088.2529669629723,1100.1504732912672,1079.6670078994298,2020-01-03 14:25:00
66,1088.2529669629723,1085.6076696637165,1089.1672421307705,1084.6933944959183,2020-01-03 14:30:00
67,1085.6076696637165,1078.2579677364392,1093.1842359209372,1070.6814014792185,2020-01-03 14:35:00
68,1078.2579677364392,1079.657823044949,1082.4899468935346,1075.4258438878537,2020-01-03 14:40:00
69,1079.657823044949,1076.516193880102,1085.9210103273726,1070.2530065976784,2020-01-03 14:45:00
70,1076.516193880102,1072.2108850888515,1083.33548970862,1065.3915892603336,2020-01-03 14:50:00
71,1072.2108850888515,1079.1490439924883,1081.3437447323572,1070.0161843489825,2020-01-03 14:55:00
0,1079.1490439924883,1073.829566627322,1082.1697308242587,1070.8088797955515,2020-01-06 09:00:00
1,1073.829566627322,1065.4230337639651,1076.877955128907,1062.3746452623802,2020-01-06 09:05:00
2,1065.4230337639651,1065.088577252624,1068.9507666642733,1061.5608443523158,2020-01-06 09:10:00
3,1065.088577252624,1057.5264116137637,1068.387856821934,1054.2271320444536,2020-01-06 09:15:00
4,1057.5264116137637,1057.0869557728063,1060.326018362447,1054.287349024123,2020-01-06 09:20:00
5,1057.0869557728063,1052.4290439924882,1060.8878588519717,1048.6281409133228,2020-01-06 09:25:00
6,1052.4290439924882,1045.3379623344704,1054.1174346920432,1043.6495716349154,2020-01-06 09:30:00
7,1045.3379623344704,1046.350044418216,1049.3820884273475,1042.3059183253388,2020-01-06 09:35:00
8,1046.350044418216,1042.1286318010118,1052.154298591788,1036.3243776274398,2020-01-06 09:40:00
9,1042.1286318010118,1037.7105956371763,1043.691285522692,1036.1479419154962,2020-01-06 09:45:00
10,1037.7105956371763,1036.172997292359,1043.8433585524733,1030.040234377062,2020-01-06 09:50:00
11,1036.172997292359,1027.6390439924883,1043.224240791788,1020.5878004930593,2020-01-06 09:55:00
12,1027.6390439924883,1025.3323687015366,1029.8596340997178,1023.1117785943069,2020-01-06 10:00:00
13,1025.3323687015366,1019.0587756564398,1026.3510396668687,1018.0401046911078,2020-01-06 10:05:00
14,1019.0587756564398,1017.9699418537908,1020.3460554713366,1016.682662038894,2020-01-06 10:10:00
15,1017.9699418537908,1004.2097210705051,1024.5255048956058,997.6541580286902,2020-01-06 10:15:00
16,1004.2097210705051,1008.6173677983979,1012.9433405345634,999.8837483343397,2020-01-06 10:20:00
17,1008.6173677983979,1002.6886168159023,1014.0728400550425,997.2331445592577,2020-01-06 10:25:00
18,1002.6886168159023,989.4290439924882,1009.8121156333044,982.3055451750861,2020-01-06 10:30:00
19,989.4290439924882,991.5183131524428,994.144521320466,986.8028358244651,2020-01-06 10:35:00
20,991.5183131524428,989.9226441523905,999.1129395938954,982.328017710938,2020-01-06 10:40:00
21,989.9226441523905,1004.0116439601878,1007.574300081245,986.3599880313333,2020-01-06 10:45:00
22,1004.0116439601878,998.1829612969367,1006.387671143807,995.8069341133175,2020-01-06 10:50:00
23,998.1829612969367,1009.2555539242369,1012.6107716262952,994.8277435948784,2020-01-06 10:55:00
24,1009.2555539242369,1004.3765264984509,1010.4981950041717,1003.133885418516,2020-01-06 11:00:00
25,1004.3765264984509,1014.256808517581,1021.6875349346933,996.9458000813386,2020-01-06 11:05:00
26,1014.256808517581,1013.0572734058806,1020.9619603576141,1006.3521215658475,2020-01-06 11:10:00
27,1013.0572734058806,1019.3590439924882,1020.8713385390668,1011.544978859302,2020-01-06 11:15:00
28,1019.3590439924882,1006.7544842792179,1027.2882505443886,998.8252777273174,2020-01-06 11:20:00
29,1006.7544842792179,1007.4802381102212,1011.4198442911961,1002.814878098243,2020-01-06 11:25:00
30,1007.4802381102212,999.2436938424435,1014.0311327508936,992.6927992017711,2020-01-06 11:30:00
31,999.2436938424435,987.6490439924881,1004.3360465963091,982.5566912386225,2020-01-06 11:35:00
32,987.6490439924881,989.9441266624492,990.7062863038175,986.8868843511199,2020-01-06 11:40:00
33,989.9441266624492,994.5958036765852,1000.8705607695813,983.6693695694531,2020-01-06 11:45:00
34,994.5958036765852,1003.2707132832991,1010.3129895556024,987.5535274042819,2020-01-06 11:50:00
35,1003.2707132832991,1004.9090439924881,1007.771107066404,1000.4086502093832,2020-01-06 11:55:00
36,1004.9090439924881,1019.3212923936932,1022.705926921449,1001.5244094647323,2020-01-06 12:00:00
37,1019.3212923936932,1020.7731084148936,1022.49278378924,1017.6016170193468,2020-01-06 12:05:00
38,1020.7731084148936,1019.8782778459808,1028.2430896555122,1012.4082966053622,2020-01-06 12:10:00
39,1019.8782778459808,1032.858446796124,1035.368550991926,1017.368173650179,2020-01-06 12:15:00
40,1032.858446796124,1044.2490439924882,1050.5637942239023,1026.54369656471,2020-01-06 12:20:00
41,1044.2490439924882,1045.1538864286395,1052.0406393717778,1037.3622910493498,2020-01-06 12:25:00
42,1045.1538864286395,1028.2609751265477,1045.1941675715414,1028.2206939836458,2020-01-06 12:30:00
43,1028.2609751265477,1021.7400943980543,1036.0468786591655,1013.9541908654364,2020-01-06 12:35:00
44,1021.7400943980543,1026.617479936877,1032.3788959239546,1015.9786784109768,2020-01-06 12:40:00
45,1026.617479936877,1008.2279690750473,1030.2025801947132,1004.6428688172114,2020-01-06 12:45:00
46,1008.2279690750473,1015.0776641399343,1023.0714696810002,1000.2341635339815,2020-01-06 12:50:00
47,1015.0776641399343,1009.5775333503682,1020.8648592092884,1003.7903382810141,2020-01-06 12:55:00
48,1009.5775333503682,998.4400202010407,1011.4758052181697,996.5417483332392,2020-01-06 13:00:00
49,998.4400202010407,996.0090439924882,1001.1766101292952,993.2724540642337,2020-01-06 13:05:00
